,age,income,savings_rate,debt_ratio,purchase_power,purchasing_power,purchase_class
2994,37,58330.3,0.12,0.33,36975.09,33.43,1
2995,46,77257.21,0.1,0.52,33534.29,31.02,1
2996,58,56881.09,0.12,0.15,34569.45,31.75,1
2997,38,65953.63,0.07,0.17,55055.13,46.07,1
2998,51,68201.41,0.14,0.25,42331.69,37.17,1
2999,30,58249.48,0.06,0.48,28124.56,27.24,1
3000,33,70285.77,0.1,0.25,49304.15,42.05,1
3001,59,53504.15,0.24,0.3,15789.37,18.62,0
3002,57,96657.35,0.13,0.25,53948.03,45.29,1
3003,20,117980.62,0.22,0.14,65501.91,53.37,1
3004,47,75670.49,0.23,0.57,18808.15,20.73,0
3005,59,59049.84,0.2,0.37,16680.87,19.24,0
3006,28,63085.21,0.29,0.49,13510.63,17.02,0
3007,20,25989.21,0.06,0.43,3151.22,9.78,0
3008,29,55952.92,0.23,0.36,23473.08,23.99,0
3009,31,45899.47,0.29,0.14,28389.09,27.43,1
3010,28,60741.43,0.27,0.42,18736.04,20.68,0
3011,32,46978.73,0.09,0.18,37359.32,33.7,1
3012,36,54825.38,0.13,0.31,35417.71,32.34,1
3013,27,31748.47,0.09,0.41,14439.66,17.67,0
3014,57,43640.21,0.2,0.49,7774.82,13.01,0
3015,46,68721.58,0.23,0.44,26678.44,26.23,0
3016,21,30037.61,0.13,0.44,4371.95,10.63,0
3017,38,82541.51,0.18,0.17,58399.19,48.41,1
3018,24,34338.08,0.22,0.27,12719.48,16.47,0
3019,45,70613.82,0.16,0.12,55604.6,46.45,1
3020,20,29271.13,0.26,0.46,-2064.65,6.13,0
3021,47,69174.48,0.24,0.58,15903.95,18.7,0
3022,56,41681.65,0.07,0.23,24616.19,24.79,0
3023,21,34645.0,0.21,0.14,13860.06,17.27,0
3024,34,47557.21,0.11,0.34,30198.39,28.69,1
3025,48,79537.06,0.19,0.53,25587.09,25.47,0
3026,58,64365.23,0.29,0.38,14389.39,17.64,0
3027,20,24858.77,0.27,0.12,4920.12,11.02,0
3028,35,56004.87,0.15,0.59,19321.8,21.09,0
3029,59,45466.03,0.12,0.51,7876.78,13.08,0
3030,30,72960.1,0.11,0.17,54468.71,45.66,1
3031,53,87709.39,0.18,0.56,21098.9,22.33,0
3032,19,21270.01,0.08,0.33,747.03,8.1,0
3033,33,73071.49,0.19,0.29,41972.26,36.92,1
3034,44,52350.37,0.05,0.33,37345.27,33.69,1
3035,55,55321.54,0.13,0.52,16111.09,18.84,0
3036,39,61912.86,0.1,0.43,34067.29,31.4,1
3037,49,107754.33,0.29,0.13,64642.93,52.77,1
3038,43,50475.02,0.23,0.58,14852.87,17.96,0
3039,41,78123.94,0.14,0.17,59429.14,49.13,1
3040,42,48785.9,0.07,0.47,27344.04,26.69,0
3041,56,43947.14,0.18,0.42,13160.66,16.78,0
3042,46,63183.8,0.1,0.19,48362.0,41.39,1
3043,39,61748.6,0.18,0.19,44615.38,38.77,1
3044,36,36378.11,0.26,0.54,12356.22,16.22,0
3045,54,83897.95,0.2,0.31,38529.21,34.51,1
3046,53,40119.74,0.21,0.43,13391.29,16.94,0
3047,27,48299.38,0.19,0.35,21232.13,22.42,0
3048,56,87197.22,0.28,0.46,17677.33,19.94,0
3049,48,124585.19,0.28,0.34,49792.76,42.39,1
3050,52,55805.83,0.18,0.24,32257.08,30.13,1
3051,50,46077.02,0.13,0.28,28884.38,27.77,1
3052,21,68806.28,0.16,0.53,12486.48,16.31,0
3053,21,57556.88,0.1,0.33,24269.97,24.55,0
3054,46,56062.62,0.21,0.21,36811.76,33.31,1
3055,33,49146.88,0.18,0.57,16328.13,18.99,0
3056,59,46048.82,0.08,0.5,10837.0,15.15,0
3057,41,57298.22,0.1,0.13,49669.9,42.3,1
3058,58,61629.94,0.17,0.6,7151.55,12.58,0
3059,29,45460.05,0.27,0.45,13399.91,16.95,0
3060,50,55753.73,0.19,0.18,36608.26,33.17,1
3061,54,71343.22,0.22,0.22,37699.01,33.93,1
3062,51,45291.46,0.13,0.45,19630.08,21.3,0
3063,42,57161.11,0.19,0.49,23405.3,23.94,0
3064,57,39833.32,0.16,0.22,18941.79,20.82,0
3065,52,62633.53,0.21,0.23,34758.28,31.88,1
3066,46,43623.86,0.06,0.25,34003.35,31.35,1
3067,55,76241.12,0.17,0.4,29030.84,27.87,1
3068,25,32741.6,0.12,0.19,19240.87,21.03,0
3069,22,24572.7,0.13,0.15,10306.05,14.78,0
3070,55,53860.3,0.29,0.44,11261.54,15.45,0
3071,19,78746.04,0.1,0.49,21100.71,22.33,0
3072,19,50239.52,0.13,0.35,14074.15,17.42,0
3073,38,41899.81,0.18,0.28,28030.01,27.17,1
3074,37,45285.81,0.27,0.32,24338.11,24.59,0
3075,47,57101.46,0.15,0.29,34999.04,32.05,1
3076,28,115309.06,0.24,0.58,21066.07,22.31,0
3077,36,48163.42,0.26,0.48,17070.52,19.51,0
3078,46,51281.73,0.13,0.2,38093.2,34.21,1
3079,53,95647.87,0.15,0.29,52411.36,44.22,1
3080,49,65324.62,0.14,0.37,34142.29,31.45,1
3081,45,84122.16,0.26,0.41,32956.29,30.62,1
3082,29,43664.31,0.06,0.33,27114.94,26.53,0
3083,56,56655.78,0.13,0.51,16177.7,18.89,0
3084,23,73043.83,0.22,0.48,15873.53,18.68,0
3085,26,46908.87,0.19,0.35,19233.91,21.02,0
3086,52,84118.46,0.16,0.53,26323.03,25.98,0
3087,30,60808.79,0.18,0.48,22428.24,23.26,0
3088,56,45697.79,0.1,0.49,14149.04,17.47,0
3089,19,36838.27,0.16,0.58,-1914.12,6.24,0
3090,49,81680.14,0.18,0.23,50829.42,43.11,1
3091,22,54917.9,0.28,0.23,19615.54,21.29,0
3092,23,43771.98,0.12,0.54,8941.43,13.83,0
3093,48,43601.63,0.27,0.49,13743.89,17.19,0
3094,42,44187.95,0.21,0.56,15278.39,18.26,0
3095,21,24046.4,0.06,0.13,11058.29,15.31,0
3096,29,46113.89,0.23,0.41,16995.8,19.46,0
3097,22,37383.04,0.06,0.17,21519.09,22.62,0
3098,44,46673.14,0.3,0.35,21042.17,22.29,0
3099,45,83333.42,0.27,0.18,50681.99,43.01,1
3100,45,48355.03,0.12,0.16,39172.62,34.96,1
3101,24,30743.29,0.11,0.11,19608.27,21.29,0
3102,33,58696.65,0.15,0.42,29405.21,28.14,1
3103,48,81758.42,0.14,0.28,50585.44,42.94,1
3104,55,114224.47,0.14,0.15,77149.26,61.51,1
3105,55,69392.97,0.13,0.26,38866.61,34.75,1
3106,55,96034.28,0.21,0.18,55476.33,46.36,1
3107,53,46351.47,0.09,0.57,14672.75,17.84,0
3108,41,122049.55,0.26,0.26,63877.65,52.24,1
3109,24,27365.29,0.25,0.27,8530.37,13.54,0
3110,22,35817.22,0.17,0.52,3868.87,10.28,0
3111,36,69666.44,0.26,0.42,26700.86,26.25,0
3112,27,33471.81,0.11,0.46,13336.96,16.9,0
3113,47,51204.83,0.05,0.42,30714.22,29.05,1
3114,31,42428.36,0.2,0.57,11784.14,15.82,0
3115,35,54555.01,0.16,0.2,38870.51,34.75,1
3116,50,93723.02,0.19,0.59,21446.35,22.57,0
3117,40,62090.41,0.27,0.52,18626.31,20.6,0
3118,22,36310.27,0.29,0.39,3977.26,10.36,0
3119,23,20869.99,0.21,0.43,1601.32,8.7,0
3120,55,67074.89,0.24,0.42,19030.64,20.88,0
3121,59,70248.89,0.07,0.13,47335.01,40.67,1
3122,31,37697.59,0.09,0.21,28759.51,27.68,1
3123,52,59903.93,0.23,0.58,10951.55,15.23,0
3124,40,64950.35,0.16,0.37,36261.21,32.93,1
3125,41,81259.8,0.16,0.29,50337.37,42.77,1
3126,21,31527.44,0.13,0.48,3356.72,9.92,0
3127,52,50001.78,0.2,0.36,21518.71,22.62,0
3128,50,55545.51,0.1,0.11,45763.97,39.57,1
3129,39,89150.26,0.21,0.47,34272.94,31.54,1
3130,39,82515.85,0.09,0.47,42062.9,36.98,1
3131,29,52723.99,0.07,0.18,40620.85,35.98,1
3132,57,77790.39,0.13,0.58,16531.32,19.14,0
3133,22,21301.01,0.11,0.21,7392.23,12.75,0
3134,19,52043.61,0.27,0.33,8980.46,13.86,0
3135,46,49548.03,0.06,0.16,42863.89,37.54,1
3136,42,106150.16,0.09,0.4,58839.22,48.71,1
3137,53,47640.11,0.19,0.29,23910.95,24.29,0
3138,31,44640.84,0.17,0.28,27164.56,26.57,0
3139,52,70918.74,0.06,0.51,30120.33,28.64,1
3140,29,65068.92,0.05,0.1,55628.44,46.47,1
3141,54,53542.09,0.3,0.5,8592.07,13.58,0
3142,35,65264.23,0.21,0.39,30490.81,28.89,1
3143,53,69003.73,0.14,0.59,16949.02,19.43,0
3144,36,66391.05,0.17,0.39,34010.68,31.36,1
3145,58,50717.62,0.12,0.13,31101.13,29.32,1
3146,40,70680.36,0.14,0.13,57717.11,47.93,1
3147,42,93856.09,0.21,0.54,28431.42,27.45,1
3148,37,46239.03,0.27,0.52,14646.44,17.82,0
3149,55,48417.49,0.1,0.27,27231.98,26.62,0
3150,57,57730.12,0.26,0.41,13300.91,16.88,0
3151,39,48776.96,0.08,0.34,33382.1,30.92,1
3152,26,30763.52,0.1,0.58,7397.51,12.75,0
3153,46,85140.69,0.06,0.57,35132.85,32.14,1
3154,23,23693.96,0.09,0.59,1750.15,8.8,0
3155,35,53367.36,0.28,0.53,14372.43,17.63,0
3156,55,73192.74,0.16,0.55,17130.4,19.55,0
3157,54,64095.02,0.07,0.21,44250.39,38.51,1
3158,37,54926.84,0.29,0.52,15760.63,18.6,0
3159,45,49774.74,0.27,0.45,18152.31,20.27,0
3160,52,66695.48,0.24,0.58,11753.22,15.79,0
3161,29,41042.19,0.28,0.39,14292.9,17.57,0
3162,30,58608.69,0.11,0.14,45867.66,39.64,1
3163,39,63660.33,0.26,0.4,27402.32,26.74,0
3164,29,55466.61,0.22,0.44,19251.1,21.04,0
3165,57,48870.38,0.27,0.21,19578.5,21.27,0
3166,46,117137.49,0.25,0.3,57008.28,47.43,1
3167,23,50426.14,0.14,0.4,17420.42,19.76,0
3168,35,54973.81,0.24,0.29,30069.85,28.6,1
3169,38,65268.48,0.12,0.29,44378.96,38.6,1
3170,59,45443.6,0.13,0.17,23325.33,23.89,0
3171,30,48819.91,0.08,0.57,18727.66,20.67,0
3172,24,117058.79,0.28,0.48,23678.49,24.13,0
3173,35,49166.31,0.12,0.1,42558.21,37.33,1
3174,37,59173.45,0.18,0.48,24844.92,24.95,0
3175,44,56462.46,0.15,0.47,26449.36,26.07,0
3176,50,49346.3,0.29,0.1,31464.38,29.58,1
3177,24,53236.91,0.13,0.28,26581.48,26.16,0
3178,54,60268.68,0.24,0.4,19243.62,21.03,0
3179,56,75950.68,0.26,0.33,26512.1,26.11,0
3180,29,68440.97,0.16,0.49,24938.6,25.01,0
3181,51,78931.23,0.14,0.31,43606.71,38.06,1
3182,42,51100.68,0.24,0.18,35282.62,32.24,1
3183,41,73806.84,0.28,0.59,15302.29,18.28,0
3184,33,69461.02,0.24,0.22,41070.13,36.29,1
3185,45,50467.27,0.11,0.46,26414.33,26.04,0
3186,29,48515.64,0.27,0.17,27920.94,27.1,1
3187,35,43053.37,0.15,0.26,29871.87,28.46,1
3188,32,68604.41,0.19,0.32,36448.97,33.06,1
3189,45,74928.5,0.26,0.2,45310.02,39.26,1
3190,36,91870.5,0.1,0.32,57612.83,47.86,1
3191,46,59413.35,0.25,0.18,38196.93,34.28,1
3192,22,50474.32,0.2,0.38,13922.12,17.31,0
3193,25,67245.93,0.27,0.43,16287.35,18.96,0
3194,53,50676.52,0.09,0.13,38314.02,34.36,1
3195,27,39248.31,0.16,0.54,10821.29,15.14,0
3196,26,39718.87,0.26,0.19,19666.36,21.33,0
3197,35,54044.78,0.05,0.21,44335.07,38.57,1
3198,35,48111.32,0.08,0.43,28002.87,27.16,1
3199,51,52537.64,0.3,0.33,20035.97,21.59,0
3200,50,78873.51,0.12,0.35,43537.69,38.02,1
3201,26,47611.92,0.29,0.16,23539.64,24.04,0
3202,37,65451.96,0.1,0.5,31452.82,29.57,1
3203,56,50769.0,0.14,0.41,18406.82,20.45,0
3204,21,32721.3,0.24,0.17,10755.35,15.1,0
3205,23,49112.04,0.21,0.29,18557.06,20.55,0
3206,31,57334.87,0.2,0.51,19382.24,21.13,0
3207,49,76815.81,0.18,0.38,35459.91,32.37,1
3208,34,86424.03,0.26,0.15,54686.21,45.81,1
3209,50,52829.09,0.11,0.29,33432.35,30.95,1
3210,40,78403.87,0.16,0.22,54087.72,45.39,1
3211,47,49780.26,0.09,0.36,31250.94,29.43,1
3212,40,117892.88,0.2,0.52,38280.54,34.34,1
3213,21,30877.98,0.11,0.32,8960.34,13.84,0
3214,28,64498.23,0.13,0.32,35539.09,32.42,1
3215,39,48497.49,0.17,0.55,18901.53,20.79,0
3216,34,55926.6,0.06,0.39,35267.86,32.23,1
3217,30,90136.63,0.07,0.38,50650.88,42.99,1
3218,20,28691.92,0.22,0.23,5587.66,11.48,0
3219,59,117246.15,0.16,0.4,42663.19,37.4,1
3220,42,62357.21,0.27,0.39,27125.29,26.54,0
3221,53,79713.42,0.22,0.3,36858.77,33.35,1
3222,48,69312.16,0.05,0.6,27489.9,26.8,0
3223,48,70344.96,0.2,0.54,20893.37,22.18,0
3224,53,44646.29,0.07,0.47,19078.1,20.92,0
3225,37,53863.66,0.25,0.37,25812.44,25.62,0
3226,26,74265.81,0.3,0.33,25194.33,25.19,0
3227,44,57871.75,0.18,0.19,41048.73,36.28,1
3228,58,58571.12,0.22,0.25,23539.63,24.04,0
3229,25,30988.02,0.11,0.49,9103.37,13.94,0
3230,48,55179.78,0.16,0.33,31384.36,29.52,1
3231,25,70778.07,0.26,0.54,10253.08,14.75,0
3232,21,26310.06,0.09,0.17,10756.45,15.1,0
3233,19,50369.06,0.12,0.35,14831.72,17.95,0
3234,54,62564.73,0.16,0.42,23847.91,24.25,0
3235,43,59201.22,0.23,0.36,29677.81,28.33,1
3236,55,54957.53,0.14,0.54,13826.47,17.24,0
3237,19,30384.19,0.28,0.59,-8248.03,1.81,0
3238,33,51700.29,0.07,0.16,43431.22,37.94,1
3239,55,77205.33,0.14,0.16,50125.6,42.62,1
3240,31,49348.07,0.23,0.17,32230.19,30.11,1
3241,58,101595.92,0.11,0.44,38748.99,34.67,1
3242,26,54035.86,0.21,0.29,24819.62,24.93,0
3243,23,36676.15,0.09,0.47,10368.83,14.83,0
3244,27,69773.1,0.06,0.3,43100.41,37.71,1
3245,19,48362.55,0.08,0.41,12816.94,16.54,0
3246,54,42373.44,0.28,0.48,7512.68,12.83,0
3247,53,47911.41,0.19,0.37,19916.63,21.5,0
3248,20,37299.84,0.25,0.37,3966.18,10.35,0
3249,58,39512.63,0.13,0.14,21443.38,22.57,0
3250,41,118965.49,0.2,0.31,64703.38,52.81,1
3251,27,66126.5,0.17,0.37,28847.12,27.75,1
3252,52,60713.49,0.29,0.33,23128.44,23.75,0
3253,32,51507.72,0.24,0.55,14074.1,17.42,0
3254,22,34697.33,0.23,0.55,298.19,7.79,0
3255,48,43176.9,0.06,0.51,21578.59,22.66,0
3256,49,44324.17,0.19,0.29,25534.8,25.43,0
3257,56,107060.43,0.17,0.46,35466.25,32.37,1
3258,29,89894.35,0.28,0.3,38385.53,34.41,1
3259,53,52644.15,0.11,0.22,34058.44,31.39,1
3260,26,66755.83,0.12,0.27,38565.82,34.54,1
3261,21,49763.18,0.15,0.14,26693.36,26.24,0
3262,32,67639.71,0.11,0.27,45188.48,39.17,1
3263,31,39636.6,0.08,0.33,25645.4,25.51,0
3264,50,43503.65,0.26,0.58,8417.97,13.46,0
3265,52,85750.15,0.19,0.26,47350.13,40.68,1
3266,37,40998.88,0.27,0.55,12753.76,16.49,0
3267,56,55982.27,0.26,0.21,24874.04,24.97,0
3268,34,53009.74,0.12,0.2,40443.42,35.85,1
3269,20,32697.33,0.19,0.36,4518.88,10.74,0
3270,58,61600.79,0.07,0.44,23287.91,23.86,0
3271,35,50129.79,0.28,0.12,34553.72,31.74,1
3272,52,67656.39,0.15,0.21,43026.1,37.66,1
3273,34,60433.77,0.15,0.33,35509.28,32.4,1
3274,56,115334.85,0.13,0.27,65719.01,53.52,1
3275,20,23635.43,0.17,0.46,-1280.25,6.68,0
3276,20,39480.8,0.11,0.36,10765.93,15.1,0
3277,44,70154.95,0.14,0.18,52279.93,44.13,1
3278,31,51625.73,0.25,0.55,12847.05,16.56,0
3279,49,47157.75,0.26,0.25,25744.68,25.58,0
3280,52,87861.62,0.13,0.47,35766.26,32.58,1
3281,57,62958.37,0.17,0.49,15865.22,18.67,0
3282,21,26438.14,0.27,0.58,-4826.42,4.2,0
3283,26,56613.03,0.06,0.35,30975.51,29.23,1
3284,41,103485.0,0.27,0.41,38591.44,34.56,1
3285,32,55803.26,0.1,0.27,38082.48,34.2,1
3286,45,62746.33,0.22,0.44,25980.77,25.74,0
3287,47,99282.86,0.2,0.33,50334.97,42.77,1
3288,57,45468.79,0.19,0.32,16394.79,19.04,0
3289,57,99563.29,0.26,0.53,14755.63,17.89,0
3290,19,56383.69,0.08,0.13,33015.17,30.66,1
3291,35,47583.72,0.14,0.54,19870.7,21.47,0
3292,59,46583.78,0.18,0.53,4767.53,10.91,0
3293,48,55330.48,0.25,0.35,24661.86,24.82,0
3294,31,36847.39,0.1,0.35,22532.21,23.33,0
3295,39,65695.86,0.25,0.28,36231.28,32.91,1
3296,37,49396.08,0.15,0.6,17452.18,19.78,0
3297,37,65270.28,0.1,0.16,53830.71,45.21,1
3298,43,47982.08,0.24,0.4,22622.87,23.39,0
3299,40,79891.16,0.07,0.44,44313.7,38.56,1
3300,49,75908.0,0.18,0.57,21562.3,22.65,0
3301,35,49821.58,0.07,0.49,26785.33,26.3,0
3302,41,68239.41,0.14,0.42,35517.56,32.41,1
3303,50,63133.91,0.2,0.16,41968.5,36.92,1
3304,28,85621.82,0.19,0.29,44576.78,38.74,1
3305,28,39378.41,0.15,0.17,26531.16,26.13,0
3306,54,57443.87,0.16,0.54,15284.95,18.26,0
3307,26,40619.05,0.11,0.47,14525.76,17.73,0
3308,38,61616.01,0.16,0.48,27353.62,26.7,0
3309,50,71240.57,0.29,0.43,21862.69,22.86,0
3310,32,47792.17,0.26,0.35,21461.23,22.58,0
3311,46,57616.54,0.09,0.17,46751.95,40.26,1
3312,42,81561.74,0.06,0.26,60429.41,49.83,1
3313,33,87218.2,0.28,0.17,51514.63,43.59,1
3314,40,70449.2,0.18,0.46,30277.58,28.75,1
3315,48,60385.57,0.18,0.18,41415.73,36.53,1
3316,22,39287.35,0.25,0.45,4768.05,10.91,0
3317,31,65041.29,0.13,0.45,30161.11,28.66,1
3318,41,65887.0,0.17,0.33,38410.82,34.43,1
3319,26,31766.9,0.29,0.17,14863.46,17.97,0
3320,36,69906.26,0.22,0.26,41408.01,36.53,1
3321,30,43460.34,0.09,0.26,30046.73,28.58,1
3322,49,46539.99,0.08,0.45,24217.92,24.51,0
3323,32,38933.87,0.1,0.16,31809.23,29.82,1
3324,52,57763.96,0.24,0.51,13911.28,17.3,0
3325,36,47430.8,0.12,0.48,23788.51,24.21,0
3326,52,39745.31,0.06,0.19,29787.33,28.4,1
3327,29,47997.71,0.29,0.46,12917.69,16.61,0
3328,59,48632.47,0.09,0.43,14222.39,17.52,0
3329,30,52005.27,0.05,0.47,26082.48,25.81,0
3330,33,48998.42,0.11,0.19,37791.11,34.0,1
3331,49,108241.78,0.11,0.18,79375.89,63.07,1
3332,47,71719.59,0.16,0.22,48427.49,41.43,1
3333,44,55934.89,0.28,0.28,29373.93,28.11,1
3334,36,58737.6,0.27,0.5,18576.16,20.56,0
3335,50,93505.86,0.16,0.47,35902.37,32.68,1
3336,40,80719.13,0.15,0.56,28417.54,27.45,1
3337,56,42707.34,0.19,0.13,24502.84,24.71,0
3338,35,47104.05,0.11,0.11,41316.2,36.46,1
3339,41,52207.57,0.06,0.45,30978.77,29.24,1
3340,42,56360.34,0.28,0.24,32142.98,30.05,1
3341,26,41130.72,0.1,0.27,23988.15,24.35,0
3342,59,55859.42,0.1,0.37,20610.55,21.99,0
3343,24,59713.18,0.17,0.15,36152.12,32.85,1
3344,23,61951.85,0.17,0.42,19300.15,21.07,0
3345,47,57985.89,0.05,0.26,43242.84,37.81,1
3346,46,45545.74,0.09,0.42,26734.39,26.27,0
3347,29,40559.87,0.14,0.52,14492.85,17.71,0
3348,19,30040.4,0.22,0.19,5760.77,11.61,0
3349,37,46076.73,0.11,0.57,20358.79,21.81,0
3350,27,74149.76,0.16,0.37,34195.63,31.48,1
3351,45,49059.2,0.19,0.56,16854.97,19.36,0
3352,52,72048.67,0.27,0.2,37570.29,33.84,1
3353,22,25161.6,0.13,0.4,4287.29,10.58,0
3354,54,71682.42,0.08,0.3,41832.55,36.82,1
3355,36,57630.4,0.17,0.49,24306.02,24.57,0
3356,33,92116.87,0.24,0.4,36890.08,33.37,1
3357,31,42024.65,0.08,0.35,26417.27,26.05,0
3358,37,52779.21,0.16,0.56,20174.47,21.68,0
3359,24,40812.94,0.05,0.29,22316.37,23.18,0
3360,30,51968.16,0.06,0.21,39572.21,35.24,1
3361,55,54087.68,0.17,0.4,19703.04,21.35,0
3362,35,54338.89,0.12,0.41,29673.93,28.32,1
3363,41,57317.98,0.26,0.32,29613.66,28.28,1
3364,44,42879.24,0.2,0.34,24370.27,24.62,0
3365,47,82437.69,0.16,0.58,24537.36,24.73,0
3366,51,159377.74,0.15,0.47,61429.63,50.52,1
3367,45,67733.38,0.17,0.16,49964.83,42.51,1
3368,43,49285.16,0.06,0.21,41221.78,36.4,1
3369,28,39359.5,0.27,0.59,5451.97,11.39,0
3370,41,73221.41,0.3,0.46,22675.55,23.43,0
3371,39,67958.29,0.1,0.56,29159.44,27.96,1
3372,39,57331.52,0.08,0.25,43692.52,38.12,1
3373,31,69419.68,0.09,0.47,33225.1,30.81,1
3374,55,39156.62,0.22,0.46,9535.88,14.24,0
3375,51,75515.37,0.22,0.25,41327.84,36.47,1
3376,42,66325.93,0.26,0.38,29460.82,28.17,1
3377,29,40971.37,0.24,0.41,15149.72,18.17,0
3378,35,43223.77,0.16,0.34,25981.6,25.74,0
3379,22,44601.4,0.2,0.51,5155.47,11.18,0
3380,43,94073.12,0.22,0.52,29877.61,28.47,1
3381,48,59118.99,0.18,0.53,20468.84,21.89,0
3382,27,39776.88,0.17,0.5,12252.31,16.14,0
3383,39,64503.13,0.21,0.34,34059.72,31.39,1
3384,38,106663.21,0.19,0.29,60740.41,50.04,1
3385,37,67759.72,0.21,0.52,23743.87,24.18,0
3386,37,69881.74,0.2,0.35,36789.99,33.3,1
3387,30,80190.7,0.23,0.22,45472.58,39.37,1
3388,55,67187.88,0.21,0.35,25843.63,25.65,0
3389,35,49024.23,0.18,0.17,36189.32,32.88,1
3390,55,41056.21,0.22,0.45,10262.63,14.75,0
3391,57,45936.37,0.16,0.27,20112.29,21.64,0
3392,46,49672.03,0.11,0.23,37066.55,33.49,1
3393,59,67356.84,0.05,0.58,16187.85,18.9,0
3394,53,75456.5,0.19,0.49,23072.73,23.71,0
3395,36,62527.63,0.2,0.49,24250.53,24.53,0
3396,32,41891.81,0.29,0.41,15335.71,18.3,0
3397,53,104792.58,0.14,0.52,34406.72,31.63,1
3398,59,49545.29,0.15,0.48,9702.41,14.36,0
3399,25,58424.89,0.1,0.4,25790.89,25.61,0
3400,59,56100.22,0.07,0.58,11000.83,15.27,0
3401,31,58717.9,0.24,0.2,35291.02,32.25,1
3402,36,69820.23,0.11,0.57,26789.92,26.31,0
3403,55,49928.5,0.2,0.3,21588.79,22.67,0
3404,31,83686.16,0.22,0.36,36946.17,33.41,1
3405,54,42885.78,0.17,0.16,26480.75,26.09,0
3406,49,49698.22,0.27,0.37,20199.46,21.7,0
3407,20,66999.25,0.16,0.41,18942.56,20.82,0
3408,34,68748.84,0.12,0.6,23415.04,23.95,0
3409,27,129352.94,0.27,0.59,16774.82,19.31,0
3410,27,51537.19,0.27,0.58,6574.79,12.17,0
3411,56,99453.42,0.09,0.27,58623.99,48.56,1
3412,29,34420.69,0.06,0.6,12706.57,16.46,0
3413,40,46223.9,0.07,0.33,33420.8,30.94,1
3414,51,78806.2,0.12,0.53,28501.07,27.5,1
3415,54,41805.36,0.29,0.21,18835.61,20.75,0
3416,41,59278.33,0.19,0.35,32589.06,30.36,1
3417,52,85323.86,0.14,0.58,23053.36,23.7,0
3418,27,59236.64,0.27,0.57,8379.72,13.44,0
3419,42,62609.66,0.16,0.44,29878.29,28.47,1
3420,26,42866.32,0.13,0.5,13503.28,17.02,0
3421,25,50854.87,0.29,0.19,23167.13,23.77,0
3422,54,70006.08,0.26,0.46,17487.92,19.8,0
3423,36,51035.89,0.26,0.41,21958.47,22.93,0
3424,21,47179.65,0.18,0.15,23213.01,23.81,0
3425,46,84751.35,0.25,0.16,54641.57,45.78,1
3426,24,42777.76,0.09,0.15,27576.8,26.86,0
3427,39,62479.22,0.19,0.46,26761.14,26.29,0
3428,46,71169.91,0.3,0.17,42194.01,37.08,1
3429,58,66132.47,0.12,0.33,28845.08,27.74,1
3430,19,54072.92,0.25,0.28,13574.35,17.07,0
3431,54,47450.72,0.17,0.38,19274.98,21.05,0
3432,39,54255.7,0.06,0.45,31851.97,29.85,1
3433,53,53633.48,0.24,0.44,15813.84,18.63,0
3434,31,44133.15,0.09,0.36,26499.38,26.1,0
3435,28,33531.16,0.21,0.33,15236.12,18.23,0
3436,28,27050.95,0.07,0.3,16796.59,19.32,0
3437,31,80522.1,0.29,0.53,17112.48,19.54,0
3438,55,42343.86,0.12,0.27,22537.95,23.33,0
3439,56,94785.75,0.11,0.23,58249.45,48.3,1
3440,42,76213.78,0.08,0.47,39323.35,35.07,1
3441,20,33372.75,0.29,0.28,4215.84,10.53,0
3442,40,72947.37,0.23,0.52,23595.08,24.07,0
3443,35,66273.89,0.24,0.26,37765.62,33.98,1
3444,54,46657.75,0.17,0.45,15207.11,18.21,0
3445,32,56127.65,0.17,0.12,42684.39,37.42,1
3446,28,39868.55,0.08,0.29,24769.01,24.89,0
3447,53,72262.84,0.19,0.27,37750.65,33.97,1
3448,43,53369.29,0.11,0.51,25560.14,25.45,0
3449,21,39436.53,0.29,0.58,-3901.19,4.85,0
3450,56,56102.55,0.25,0.33,18949.26,20.83,0
3451,35,60909.98,0.15,0.51,24778.38,24.9,0
3452,30,94148.91,0.09,0.45,44876.15,38.95,1
3453,42,58942.78,0.25,0.58,15490.52,18.41,0
3454,47,88451.89,0.08,0.51,40232.67,35.71,1
3455,43,70981.79,0.1,0.14,59451.32,49.14,1
3456,54,91495.09,0.1,0.46,38113.88,34.22,1
3457,44,57948.15,0.19,0.37,30434.8,28.86,1
3458,56,71003.11,0.25,0.11,41183.42,36.37,1
3459,19,36189.27,0.13,0.23,11459.55,15.59,0
3460,38,37029.87,0.07,0.56,18905.9,20.8,0
3461,46,49804.43,0.17,0.56,17511.99,19.82,0
3462,34,68591.38,0.24,0.5,22282.15,23.16,0
3463,35,68049.66,0.11,0.59,25413.87,25.35,0
3464,58,41678.59,0.1,0.5,8972.49,13.85,0
3465,46,66329.64,0.29,0.11,44386.67,38.61,1
3466,30,63040.56,0.29,0.24,31056.61,29.29,1
3467,45,62251.2,0.3,0.12,40933.23,36.2,1
3468,48,75978.37,0.25,0.15,48643.39,41.59,1
3469,59,65951.19,0.1,0.21,37076.63,33.5,1
3470,52,60381.68,0.1,0.35,32738.73,30.47,1
3471,55,52038.22,0.14,0.52,14471.46,17.7,0
3472,24,67089.7,0.13,0.53,18199.05,20.3,0
3473,25,55603.36,0.29,0.41,13132.91,16.76,0
3474,50,46469.53,0.25,0.56,10207.26,14.71,0
